id_entrance;name;id_station;direction;lat;lon;max_width;min_step;min_step_ramp;lift;lift_minus_step;min_rail_width;max_rail_width;max_angle
17330;К области, к Марьинскому бульвару;159;both;55.64901079;37.74462349;725;64;33;0;0;420;800;19
17340;К центру, на западную сторону Люблинскй улицы;159;both;55.65124937;37.74305776;590;73;37;0;0;420;800;21
17350;К центру, на запад, к жилым домам;159;both;55.65094476;37.74317959;590;74;74;0;0;0;0;0
17360;В сторону области;34;both;55.77120255;37.59448817;790;37;1;0;0;400;880;20
17370;В сторону центра;34;both;55.76924023;37.59659818;790;26;0;0;0;420;900;20
17380;К центру;86;both;55.8860093033;37.6612996793;800;2;2;0;0;0;0;0
17390;К области, выход;86;out;55.8881416559;37.6618624703;800;2;2;0;0;0;0;0
17391;К области, вход;86;in;55.8879540589;37.6614935295;800;6;0;0;0;0;0;20
17400;На Тестовскую улицу;189;both;55.7483930084;37.532767203;800;11;1;0;0;0;0;17
17410;Новослободская улица западная сторона на юг;137;both;55.7813359895;37.5988233766;530;33;3;0;0;390;860;20
17411;Новослободская улица западная сторона на юг;137;both;55.7813359895;37.5988233766;820;33;3;0;0;390;860;20
17420;Новослободская улица восточная сторона, во дворы к Сущёвской;137;both;55.7818800208;37.5990735059;530;35;3;0;0;390;860;20
17421;Новослободская улица восточная сторона, во дворы к Сущёвской;137;both;55.7818800208;37.5990735059;820;35;3;0;0;390;860;20
17430;Новослободская улица западная сторона на север;137;both;55.7820050854;37.5983043582;530;43;43;0;0;0;0;0
17431;Новослободская улица западная сторона на север;137;both;55.7820050854;37.5983043582;820;43;43;0;0;0;0;0
17440;Дубравная ул. (запад);213;both;55.8461813568;37.3593954945;800;60;60;1;29;0;0;0
17441;Митинская ул., к-тр Люксор;213;both;55.8464952634;37.3593077853;800;61;31;1;31;400;900;18
17450;Митинская ул. (север);213;both;55.8463983217;37.3611081321;800;76;31;1;31;400;900;18
17460;Митинская ул. (юг);213;both;55.8448749514;37.3634301177;800;57;57;0;0;0;0;0
17461;Митинская ул. (юг);213;both;55.8447687771;37.3637163267;800;59;27;0;0;0;0;0
17470;Дубравная ул. (восток);213;both;55.8470122861;37.360568028;800;67;31;1;31;400;900;21
17480;Митинская ул. (юг);213;both;55.8455627761;37.363924059;800;71;27;0;0;400;900;20
17490;Дубравная ул. (восток);213;both;55.8467860887;37.3612558528;800;69;31;1;31;400;900;21
17500;Дубравная ул. (запад);213;both;55.8461028802;37.3601202495;800;61;61;1;31;0;0;0
17501;Дубравная ул. (запад);213;both;55.8460521011;37.3605634118;800;65;31;1;31;400;900;17
17510;на Ярцевскую ул.;65;in;55.7411976639;37.4157678381;730;47;47;0;0;0;0;0
17511;на Ярцевскую ул.;65;out;55.7412984049;37.415937083;730;0;0;0;0;0;0;0
17520;на Ельнинскую ул.;65;in;55.7402104025;37.4179720504;730;43;43;0;0;0;0;0
17521;на Ельнинскую ул.;65;out;55.7403474102;37.4181654731;730;0;0;0;0;0;0;0
17530;Крокус Экспо;215;both;55.82347788;37.38508791;800;26;0;0;0;400;900;23
17540;К области, на 742 автобус;144;both;55.6821833796;37.6216016506;800;30;30;0;0;0;0;0
17550;К области, вход с пригородных поездов;144;both;55.6821958861;37.6213140018;800;30;0;0;0;310;780;20
17560;К области, к пригородным поездам, северная лестница;144;both;55.6823522169;37.6208950352;800;48;8;0;0;310;780;20
17562;К области, к пригородным поездам, южная лестница;144;both;55.6817143871;37.6210075934;800;48;48;0;0;0;0;0
17570;К центру за западную сторону;144;both;55.6840906158;37.6227084729;800;58;25;0;0;420;770;20
17572;К центру на восточную сторону, на троллейбус к центру;144;both;55.68404059;37.6236589644;800;58;25;0;0;420;920;20
17574;К центру на восточную сторону, на трамвай и на Нагатинскую ул.;144;both;55.6838029671;37.6237214967;800;62;25;0;0;420;920;20
17580;На улицу Ремизова;145;;55.6729450412;37.6102594122;800;39;25;0;0;320;790;20
17590;На Криворожскую улицу;145;;55.6728137233;37.6109847873;800;65;65;0;0;0;0;0
17592;На Электролитный проезд;145;;55.6730575994;37.6114412734;800;64;64;0;0;0;0;0
17600;К центру, налево;146;out;55.6634411197;37.6062048513;790;39;0;0;0;320;800;20
17601;К центру, налево;146;in;55.6634411197;37.6062048513;790;71;32;0;0;320;800;20
17610;К центру, На троллейбусы по Нахимовскому проспекту;146;out;55.6635474247;37.6070865572;790;28;0;0;0;320;800;20
17611;К центру, На троллейбусы по Нахимовскому проспекту;146;in;55.6635474247;37.6070865572;790;60;32;0;0;320;800;20
17620;К области, на западную сторону;146;both;55.6615901626;37.6040850052;790;40;0;0;0;320;800;20
17630;К области, на восточную сторону;146;both;55.6617402402;37.6048729126;790;36;0;0;0;320;800;20
17640;К центру, Нахимовский проспект на запад;146;out;55.6637787943;37.606142319;790;31;31;0;0;0;0;0
17641;К центру, Нахимовский проспект на запад;146;in;55.6637787943;37.606142319;790;63;63;0;0;0;0;0
17650;К центру, Зелёный проспект, северная сторона;79;in;55.7522557;37.8144915;720;64;27;0;0;355;780;18
17651;К центру, Зелёный проспект, северная сторона;79;out;55.7522557;37.8144915;720;37;0;0;0;355;780;18
17652;К центру, 5-й проспект, северная сторона;79;in;55.7521484;37.8152651;720;64;27;0;0;410;920;20
17653;К центру, 5-й проспект, северная сторона;79;out;55.7521484;37.8152651;720;37;0;0;0;410;920;20
17660;К центру, 5-й проспект, южная сторона;79;in;55.7517192;37.8150193;720;64;64;0;0;0;0;0
17661;К центру, 5-й проспект, южная сторона;79;out;55.7517192;37.8150193;720;37;37;0;0;0;0;0
17662;К центру, Зелёный проспект, южная сторона;79;in;55.7518222;37.8143058;720;62;27;0;0;355;780;18
17663;К центру, Зелёный проспект, южная сторона;79;out;55.7518222;37.8143058;720;35;0;0;0;355;780;18
17670;В область, Свободный проспект, на юг;79;both;55.751274;37.818077;720;55;33;0;0;310;760;21
17671;В область, на трамвай;79;both;55.751189;37.818662;720;56;34;0;0;310;760;21
17680;Свободный проспект на север, к троллейбусам в Ивановское;79;both;55.751673;37.818253;720;58;36;0;0;310;760;21
17681;В область, на север, к  улице Молостовых;79;both;55.751582;37.818878;720;58;36;0;0;310;760;21
17690;В область, в Реутов;186;both;55.745975086;37.8661730419;800;74;67;1;67;0;0;6
17700;В область, к Городецкой улице;186;both;55.74429364;37.8659852208;800;67;67;1;67;0;0;0
17710;В центр, к Городецкой улице;186;both;55.7438643347;37.8631500166;800;67;67;1;67;0;0;0
17720;В центр, на Суздальскую улицу;186;both;55.7441952575;37.862935364;800;67;67;1;67;0;0;0
17730;В центр, в Реутов, к Макдональдсу;186;both;55.745460814;37.8624076761;800;74;67;1;67;0;0;6
17740;На Пятницкую улицу, Садовнический проезд;31;both;55.7422929173;37.6292190282;800;1;1;0;0;0;0;0
17750;На Новослободскую улицу, и к трамваям;68;both;55.7795037921;37.60111206;860;0;0;0;0;0;0;0
17760;Западный, к центру. Юг Новоясеневского проспекта.;109;both;55.6014489167;37.5529533379;830;67;25;0;0;0;0;0
17780;ТЦ Черемушки;103;in;55.6696081208;37.5536839177;550;50;24;0;0;310;780;17
17781;ТЦ Черемушки;103;out;55.6696081208;37.5536839177;750;50;24;0;0;310;780;17
17782;ТЦ Черемушки;103;in;55.6694384587;37.5534777129;550;67;67;0;0;0;0;0
17783;ТЦ Черемушки;103;out;55.6694384587;37.5534777129;750;67;67;0;0;0;0;0
17790;Росбанк;103;in;55.6694358485;37.554219006;550;52;52;0;0;0;0;0
17791;Росбанк;103;out;55.6694358485;37.554219006;750;52;52;0;0;0;0;0
17792;Росбанк;103;in;55.669247915;37.5540180216;550;50;24;0;0;310;780;22
17793;Росбанк;103;out;55.669247915;37.5540180216;750;50;24;0;0;310;780;22
17800;ТЦ Панорама;103;both;55.6712420979;37.5554014207;550;51;24;0;0;320;780;22
17801;ТЦ Панорама;103;both;55.6710385033;37.5551795548;550;50;50;0;0;0;0;0
17810;Магазин Охотник;103;both;55.6710541644;37.5559417294;550;51;24;0;0;310;780;20
17811;Магазин Охотник;103;both;55.6708610106;37.5557303043;550;51;0;0;0;0;0;0
17820;ул. Крымский Вал;98;in;55.7292067126;37.6110303752;720;0;0;0;0;0;0;0
17821;ул. Крымский Вал;98;out;55.7293121391;37.6110470215;720;0;0;0;0;0;0;0
17830;ул. Большая Якиманка;98;in;55.7312930478;37.6128503697;720;0;0;0;0;0;0;0
17831;ул. Большая Якиманка;98;out;55.7311765237;37.6128503697;730;0;0;0;0;0;0;0
17840;К области, к троллейбусам по улице Народного Ополчения на юг;124;both;55.7939584062;37.4923188399;740;60;25;0;0;310;750;17
17850;К области, на южную сторону улицы Маршала Бирюзова;124;both;55.7941710161;37.4919624055;740;56;56;0;0;0;0;0
17860;К области, на западную сторону улицы Народного Ополчения;124;both;55.7941272435;37.4926565145;740;58;58;0;0;0;0;0
17870;К области, на северную сторону ул. Маршала Бирюзова;124;both;55.7943398534;37.492268814;740;59;25;0;0;280;710;19
17880;К центру, на улицу Маршала Малиновского;124;both;55.7928765968;37.4943636472;760;58;58;0;0;0;0;0
17890;На улицу Маршала Бирюзова;124;both;55.7926639868;37.4947388412;760;58;24;0;0;310;770;18
17900;К троллейбусам по Народного Ополчения к Соколу;124;both;55.7930641938;37.4947388412;760;61;61;0;0;0;0;0
17910;На улицу Маршала Бирюзова;124;both;55.7928640903;37.4951327949;760;56;25;0;0;330;870;18
17920;В сторону области;22;in;55.6121228407;37.6959319427;790;3;0;0;0;0;0;5
17921;В сторону области;22;out;55.6122304689;37.6958160355;590;3;0;0;0;0;0;5
17930;В сторону центра, из стеклянных дверей налево. К парку Царицыно.;22;both;55.6137455425;37.6934730527;790;47;47;0;0;0;0;0
17940;В сторону центра, из стеклянных дверей направо. К автостанции.;22;both;55.6142091716;37.6940360309;790;48;22;0;0;430;880;20
17950;К центру, улица Декабристов на восток;131;both;55.8625668017;37.6045379352;750;65;0;0;0;420;760;22
17952;К центру, улица Хачатуряна восточная сторона;131;both;55.8622447602;37.60423778;750;62;38;0;0;300;760;22
17960;К области, Северный бульвар, западная сторона;131;both;55.86434272;37.6054634137;740;63;39;0;0;300;770;24
17962;К области, улица Декабристов на запад;131;both;55.8643489733;37.6046911394;740;24;0;0;0;300;770;24
17970;К области, Северный бульвар, западная сторона;131;both;55.8641832626;37.6061575226;740;64;41;0;0;300;770;24
17972;К области, улица Декабристов на восток;131;both;55.8639487663;37.6061293831;740;24;0;0;0;300;770;24
17980;К центру, к ТЦ;131;both;55.8628231843;37.6037625342;750;60;0;0;0;410;760;22
17982;К центру, улица Хачатуряна западная сторона;131;both;55.8624448637;37.6033529475;750;57;33;0;0;300;760;22
17990;улица Тверская, улица Моховая;10;both;55.7570486631;37.6143710023;730;49;49;0;0;0;0;0
18000;улица Тверская, улица Моховая;10;both;55.7567952107;37.6146561363;730;49;49;0;0;0;0;0
18010;улица Тверская, улица Моховая;10;both;55.7572862747;37.6147987032;730;51;25;0;0;415;815;23
18020;улица Тверская, улица Моховая;10;both;55.7571859498;37.6151472003;730;49;49;0;0;0;0;0
18030;Манежная площадь, гостиница Москва;10;both;55.7567362494;37.6159508594;730;56;32;0;0;415;815;25
18040;Манежная площадь, Исторический музей, Красная площадь;10;both;55.75612198;37.6176871099999;730;58;58;0;0;0;0;0
18050;Манежная площадь, гостиница Москва;10;both;55.7568813199999;37.6156742;730;56;32;0;0;415;815;25
18060;В сторону центра;30;in;55.7314059127;37.6360658364;800;1;1;0;0;0;0;0
18061;В сторону центра;30;out;55.7313562382;37.6366536518;590;1;1;0;0;0;0;0
18062;В сторону центра;30;out;55.7314638664;37.6360409991;590;1;1;0;0;0;0;0
18063;В сторону центра;73;in;55.7314059127;37.6360658364;800;1;1;0;0;0;0;0
18064;В сторону центра;73;out;55.7313562382;37.6366536518;590;1;1;0;0;0;0;0
18065;В сторону центра;73;out;55.7314638664;37.6360409991;590;1;1;0;0;0;0;0
18070;В сторону области, выход к Аэроэкспрессам;30;out;55.72979183;37.63869678;590;0;0;0;0;0;0;0
18071;В сторону области, выход в здание вокзала;30;both;55.7296259082;37.6398162645;800;9;0;0;0;310;560;20
18080;Крымская площадь, Зубовский бульвар (внешняя сторона Садового кольца);13;in;55.73528017;37.59309609;740;41;41;0;0;0;0;0
18081;Крымская площадь, Зубовский бульвар (внешняя сторона Садового кольца);76;both;55.73528017;37.59309609;740;0;0;0;0;0;0;0
18082;Крымская площадь, Зубовский бульвар (внешняя сторона Садового кольца);13;out;55.73528017;37.59309609;740;21;21;0;0;0;0;0
18090;ул. Остоженка, внутренняя сторона Садового кольца;13;in;55.7361460234;37.5949497441;720;59;59;0;0;0;0;0
18091;ул. Остоженка, внутренняя сторона Садового кольца;13;out;55.7361460234;37.5949497441;720;60;60;0;0;0;0;0
18100;улица Генерала Ермолова;165;both;55.7365697745;37.5168878381;720;69;30;0;0;310;670;19
18110;Парк Победы;165;both;55.7358180205;37.5171017988;720;83;61;0;0;330;620;19
18120;Триумфальная арка;165;both;55.7363269001;37.517630918;720;81;63;0;0;330;620;19
18130;Парк Победы;165;both;55.7359365663;37.5178043997;720;78;30;0;0;390;620;19
18140;площадь Победы;165;both;55.736653624;37.5174053918;720;71;30;0;0;310;670;19
18150;г-ца Измайловская;50;in;55.7885146638;37.7496783263;950;66;0;0;0;0;0;
18151;г-ца Измайловская;50;out;55.7883724466;37.7497036094;950;66;0;0;0;0;0;
18160;К области, на 9-ю Парковую, западную сторону;52;both;55.7957195677;37.7990077011;520;52;24;0;0;300;810;25
18170;К центру, на западную сторону;52;both;55.7935985598;37.799110863;550;53;24;0;0;400;805;25
18180;К области, на 9-ю Парковую, восточную сторону;52;both;55.7957360736;37.7997009489;520;53;0;0;0;0;0;0
18190;К центру, на Первомайскую улицу в направлении 16-й Парковой;52;both;55.7935903068;37.799762846;550;53;24;0;0;390;805;25
18200;К центру, Зелёный проспект в центр, северная сторона;80;both;55.7509784;37.7841057;720;59;24;0;0;325;790;19
18201;К центру, 2-я Владимирская на север, западная сторона;80;both;55.7512271;37.7843379;720;58;58;0;0;0;0;0
18210;К центру, 2-я Владимирская на юг, западная сторона;80;both;55.7505691;37.7847455;720;58;24;0;0;310;865;17
18211;К центру, 2-я Владимирская на юг, восточная сторона;80;both;55.7507838;37.7850613;720;58;24;0;0;310;865;17
18220;К центру, Зелёный проспект в сторону области на север;80;both;55.7511507;37.7850557;720;58;24;0;0;325;790;19
18221;К центру, 2-я Владимирская на север;80;both;55.7512811190738;37.784681354429;720;57;24;0;0;325;790;19
18230;К области, Зелёный проспект, северная сторона;80;both;55.7517542;37.7884106;720;62;24;0;0;310;865;17
18240;К области, Зелёный проспект, южная сторона;80;both;55.7513617;37.7884246;720;60;24;0;0;310;865;17
18250;К автобусам;133;out;55.8365297415;37.5751776353;540;3;3;0;0;0;0;0
18251;К автобусам;133;in;55.8366204134;37.5757466796;780;2;2;0;0;0;0;0
18260;На улицу Гурьянова, юго-западное направление;155;both;55.6926282222;37.7278343427;720;82;32;0;0;320;775;23
18270;На улицу Гурьянова, Речной проезд;155;both;55.6928511107;37.7278343427;720;82;32;0;0;315;780;23
18280;Центральный вход в вестибюль;155;both;55.6927903229;37.7282699884;720;22;0;0;0;320;770;23
18290;На улицы Шоссейная, Полбина;155;both;55.6923409528;37.7305333678;720;80;32;0;0;320;770;25
18300;На Шоссейную улицу в северном направлении;155;both;55.6926079596;37.7285637959;720;82;60;0;0;320;770;23
18310;Малая Филевская ул. (запад);63;out;55.73589993;37.4668050685;550;28;28;0;0;0;0;0
18311;Малая Филевская ул. (запад);63;in;55.7359567218;37.466773265;550;28;28;0;0;0;0;0
18320;Малая Филевская ул. (восток);63;out;55.7360226003;37.4675138303;550;28;28;0;0;0;0;0
18321;Малая Филевская ул. (восток);63;in;55.7360748488;37.4674888419;550;28;28;0;0;0;0;0
18330;Южный выход;128;out;55.8617397557;37.4362503847;730;3;3;0;0;0;0;0
18331;Южный вход;128;in;55.8617178694;37.436028395;730;47;47;0;0;0;0;0
18340;Северный выход;128;out;55.8595323643;37.4370289123;740;3;3;0;0;0;0;0
18341;Северный вход;128;in;55.8594854651;37.4368225556;740;47;47;0;0;0;0;0
18350;К пл. Серп и Молот, Золоторожскому валу;83;both;55.74717466;37.68072713;720;38;38;0;0;0;0;0
18351;К пл. Серп и Молот, Золоторожскому валу;152;both;55.74717466;37.68072713;720;54;40;0;0;480;870;19
18360;Площадь Революции;32;both;55.75660529;37.61960573;700;0;0;0;0;0;0;0
18361;Площадь Революции;45;both;55.7566052899999;37.61960573;700;0;0;0;0;0;0;0
18370;Богоявленский переулок;45;both;55.7564044716;37.6234319252;700;0;0;0;0;0;0;0
18380;К области, на троллейбусы по Хорошёвскому шоссе в области;123;out;55.7774545068;37.517108999;540;57;57;0;0;0;0;0
18381;К области, на троллейбусы по Хорошёвскому шоссе в области;123;in;55.7774545068;37.517108999;760;57;57;0;0;0;0;0
18390;К области, на западную сторону улицы Куусинена;123;out;55.7777609152;37.5172278104;540;59;24;0;0;310;710;17
18391;К области, на западную сторону улицы Куусинена;123;in;55.7777609152;37.5172278104;760;59;24;0;0;310;710;17
18400;К области, вход с троллейбусного кольца;123;out;55.7770355401;37.5173528751;540;57;24;0;0;310;820;18
